0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
113.34,293.16,224.67,103.68
113.48,293.35,225.15,102.97
113.7,293.31,225.3,103.41
0.0,0.0,0.0,0.0
114.01,293.08,225.42,105.25
184.43,299.01,82.05,96.18
115.45,292.63,221.37,108.13
115.92,292.55,221.25,108.14
0.0,0.0,0.0,0.0
183.93,297.38,83.9,97.62
0.0,0.0,0.0,0.0
374.13,201.17,221.82,152.01
373.72,201.04,222.23,153.06
373.36,201.06,222.65,153.31
372.89,201.84,223.22,155.37
474.38,302.99,44.2,92.9
121.65,292.01,21.92,57.03
370.78,202.76,227.5,159.76
177.03,297.42,17.4,84.11
370.05,202.4,224.81,161.19
370.07,200.15,220.56,157.41
371.1,199.6,219.78,160.45
470.92,299.75,20.06,89.94
461.85,300.53,32.09,93.93
200.01,295.45,25.1,87.12
393.43,272.58,54.49,17.1
204.3,294.64,28.26,86.56
208.71,296.74,19.85,80.24
393.69,272.69,54.75,16.67
108.45,276.21,17.22,27.82
393.68,272.63,54.55,16.83
393.58,272.59,54.67,17.0
147.54,263.71,75.47,53.85
147.47,263.18,75.41,52.65
393.74,272.64,55.13,16.91
393.86,272.71,55.35,16.9
120.59,268.81,128.07,58.96
393.85,272.74,55.42,16.94
140.12,286.13,273.87,94.91
394.06,272.78,55.77,16.8
538.59,292.35,200.15,97.29
537.56,291.76,202.45,98.36
536.77,290.43,203.68,101.32
536.66,290.24,203.4,100.82
536.66,290.18,203.52,100.78
528.48,291.65,219.72,96.86
394.0,272.7,55.2,16.78
524.52,290.53,227.84,99.72
535.07,291.67,208.48,98.09
384.15,195.76,178.34,169.18
535.09,289.9,207.8,97.49
534.08,289.27,208.24,99.63
533.57,289.09,210.05,97.85
532.58,290.79,211.81,96.89
533.66,288.47,210.14,99.04
493.86,263.98,71.23,52.95
494.04,277.17,72.42,79.82
493.78,276.97,74.35,79.09
517.24,287.79,239.26,99.16
509.13,288.04,258.29,98.97
146.39,276.6,86.19,79.33
147.11,276.59,89.13,79.12
149.49,276.77,88.41,79.67
240.72,274.42,51.44,77.67
153.16,276.16,87.86,78.49
500.58,288.81,266.91,97.47
211.81,280.57,24.75,34.81
148.24,256.16,76.31,38.23
501.62,286.97,274.72,101.46
213.85,279.35,25.7,33.41
148.45,256.34,76.6,38.52
174.43,199.41,154.67,122.7
174.78,200.0,155.77,126.24
148.02,256.08,75.79,38.08
175.75,199.34,157.4,125.77
147.64,260.51,76.14,46.54
176.42,200.39,158.56,127.63
176.64,199.77,160.03,127.85
520.06,287.65,133.02,99.91
195.44,234.06,206.46,194.66
151.98,241.37,294.36,213.77
153.44,245.59,293.22,224.71
151.72,250.86,296.44,236.16
195.23,223.0,204.15,173.45
150.78,250.26,296.73,228.77
196.81,229.04,203.54,179.43
150.48,247.37,297.99,221.28
277.73,262.94,37.61,23.07
277.72,262.98,37.68,23.03
277.78,263.0,37.6,22.9
277.78,263.03,37.62,22.94
277.89,263.11,37.45,22.88
277.92,263.05,37.45,22.73
277.98,263.05,37.41,22.74
149.8,247.13,298.06,217.76
149.61,246.95,298.0,218.1
149.73,249.76,297.7,219.13
149.75,249.86,297.34,218.58
501.55,287.53,270.66,99.82
501.55,287.58,270.73,99.91
501.6,287.49,270.36,99.76
501.77,287.5,269.73,99.93
501.74,287.59,270.1,99.84
501.86,287.66,269.4,99.8
501.73,287.71,269.4,99.87
485.22,287.57,242.68,97.96
478.88,287.48,229.66,97.54
500.83,287.54,271.97,99.03
149.51,248.8,296.63,219.51
256.02,270.68,34.0,70.14
149.38,248.26,297.16,217.39
149.05,247.2,296.56,219.31
477.68,288.07,223.04,96.08
399.69,185.26,172.64,164.92
400.39,187.22,173.31,169.49
400.02,187.08,171.76,169.0
149.16,248.06,296.41,221.69
149.8,247.81,297.18,224.56
149.89,247.8,296.63,224.61
150.16,250.0,297.41,225.24
280.54,265.19,35.13,23.5
280.65,265.2,35.1,23.62
280.75,265.15,35.24,23.48
280.73,265.26,35.34,23.61
150.65,247.7,298.92,228.66
151.24,244.88,300.35,230.96
151.15,244.92,300.15,230.42
150.45,247.24,298.42,228.63
255.23,271.29,32.38,68.42
280.75,265.49,35.23,24.21
280.91,265.42,35.46,23.98
280.94,265.32,35.44,23.94
151.02,246.41,300.12,225.61
281.03,265.35,35.75,23.55
281.17,265.34,35.88,23.81
281.14,265.38,35.8,23.46
281.1,265.42,35.91,23.54
281.09,265.57,35.91,23.91
281.15,265.55,36.0,23.61
281.2,265.59,36.04,23.67
281.25,265.57,36.0,23.68
281.26,265.55,36.0,23.7
281.21,265.58,36.15,23.67
281.24,265.51,36.16,23.66
281.21,265.54,36.21,23.66
281.31,265.49,36.03,23.77
281.26,265.53,36.13,23.78
281.24,265.57,36.05,23.79
281.18,265.58,36.06,23.85
281.19,265.51,36.03,23.88
281.12,265.54,36.09,23.67
281.02,265.51,36.11,23.6
281.02,265.52,35.99,23.63
280.94,265.58,35.95,23.53
280.91,265.68,35.99,23.61
280.91,265.64,35.94,23.6
280.84,265.68,35.78,23.67
280.84,265.66,35.72,23.56
280.87,265.66,35.91,23.62
280.95,265.67,35.87,23.57
280.96,265.61,35.97,23.51
150.43,247.67,299.27,223.51
150.85,248.43,299.64,222.48
151.03,249.08,299.63,227.18
151.22,249.62,299.98,227.42
361.78,206.6,97.96,159.18
361.78,207.22,97.38,157.86
361.43,205.97,97.04,156.4
387.72,273.67,40.29,15.21
419.63,269.87,43.16,70.15
386.22,273.97,37.2,15.02
281.72,265.43,36.5,23.74
386.96,273.94,38.5,15.39
360.59,208.23,102.99,165.0
361.84,209.29,106.28,167.29
362.96,208.92,109.12,167.08
487.8,297.14,67.74,41.34
281.77,265.56,36.44,23.66
281.77,265.62,36.52,23.67
281.75,265.59,36.58,23.72
281.74,265.63,36.63,23.78
281.72,265.59,36.64,23.69
281.74,265.56,36.54,23.82
281.76,265.54,36.5,23.76
281.74,265.59,36.62,23.69
256.11,271.92,31.33,66.57
256.14,271.87,31.49,66.75
456.13,271.61,139.24,93.71
455.8,271.67,139.32,93.74
356.85,203.53,101.98,154.29
356.8,203.07,102.06,154.68
356.45,203.64,101.69,153.35
356.01,203.6,101.26,153.04
356.0,203.85,100.41,150.2
384.82,268.75,36.71,17.78
356.61,203.59,100.84,149.14
356.67,203.32,101.1,148.27
412.39,259.25,86.55,70.35
411.86,259.35,90.41,70.1
150.46,244.45,299.35,230.1
150.44,244.37,299.35,229.06
256.95,272.42,32.76,66.34
281.33,265.98,36.93,23.91
281.52,266.1,36.91,23.82
281.6,266.15,36.9,23.83
281.7,266.15,36.87,23.8
256.97,272.83,32.92,69.13
256.85,273.13,32.73,69.27
256.76,273.38,32.85,70.3
282.92,267.06,37.15,23.38
283.66,267.24,37.39,23.67
284.61,267.45,37.91,24.16
382.86,264.71,40.75,13.44
382.94,264.64,40.62,13.26
383.16,264.47,40.93,12.54
383.17,264.51,40.94,12.51
383.19,264.44,40.74,12.43
382.91,264.52,40.41,12.94
287.5,270.74,35.86,24.24
287.09,270.97,35.01,24.38
286.64,271.39,34.56,24.42
286.51,271.46,34.01,24.08
286.72,271.58,33.33,23.75
287.07,271.72,33.27,23.86
287.34,271.67,33.26,23.72
287.7,271.75,33.56,23.81
288.12,271.75,34.21,24.2
288.54,271.85,34.87,24.26
288.35,271.95,35.07,24.11
288.93,272.17,35.22,24.11
289.82,272.4,35.12,24.33
290.54,272.66,35.07,24.32
291.27,272.98,34.79,24.51
291.98,273.36,34.65,24.93
292.22,273.67,34.71,24.76
292.3,274.01,34.73,24.41
264.1,278.77,28.53,74.79
292.69,274.85,35.58,24.53
292.79,275.14,36.26,25.27
293.05,275.38,36.6,25.86
293.42,275.61,37.35,26.19
293.85,275.93,37.95,26.86
294.87,276.53,37.82,26.56
294.89,277.63,38.82,28.11
257.17,280.3,51.37,73.7
88.59,302.37,175.71,110.83
90.25,302.18,178.88,110.62
90.41,302.05,179.13,109.94
298.42,278.85,42.86,30.1
299.09,279.0,43.31,30.42
299.88,279.27,43.58,30.42
300.71,279.45,44.28,30.61
492.07,256.8,75.1,37.6
265.67,280.77,38.81,74.58
492.23,257.27,75.1,38.86
265.91,280.98,39.05,75.34
265.83,281.33,36.93,75.16
265.4,281.3,36.08,75.03
265.51,281.83,36.04,75.38
302.36,280.62,45.26,28.8
264.16,283.67,33.6,74.2
264.22,283.49,33.95,74.8
302.75,280.64,45.61,28.76
302.9,280.7,45.48,28.62
