108.18,280.3,22.12,38.34
108.06,280.44,21.67,38.47
128.36,277.72,18.14,34.79
128.36,277.65,18.67,34.81
128.41,277.83,18.82,35.23
108.48,272.94,21.6,26.04
138.84,298.01,36.43,77.02
138.7,297.58,36.78,76.27
138.34,296.85,37.18,75.16
138.22,296.82,37.27,75.01
137.87,296.48,37.64,74.32
137.06,296.34,39.09,74.46
137.3,296.49,38.31,74.74
136.12,295.97,40.69,73.69
135.05,295.76,42.35,74.1
133.92,295.47,44.38,73.31
504.52,303.19,55.22,92.84
504.51,303.56,54.25,94.19
121.32,294.03,48.71,68.29
132.37,297.66,68.32,78.11
128.28,293.19,54.16,66.14
182.91,267.63,24.71,44.16
140.91,285.43,66.51,94.3
126.13,290.89,26.54,63.06
190.69,292.65,26.41,96.69
184.65,297.85,32.03,87.04
194.64,293.7,36.75,98.08
147.19,280.37,72.13,82.36
192.62,296.92,38.54,98.95
495.35,293.84,102.69,108.26
202.1,293.11,30.99,97.47
202.17,293.38,33.41,97.55
204.48,293.18,31.4,96.04
204.6,294.21,33.15,97.79
143.08,291.38,23.19,60.19
67.36,301.59,133.79,51.82
141.87,282.99,28.93,44.33
141.39,280.23,30.01,39.58
141.59,280.04,28.92,39.09
131.15,267.02,114.65,59.47
136.13,266.89,104.68,59.0
144.57,262.5,86.85,50.74
70.69,302.3,139.37,48.12
26.61,307.06,53.06,31.88
209.97,289.13,46.09,86.79
209.63,288.7,44.79,85.84
394.78,273.02,57.65,20.95
394.87,273.05,57.79,20.94
394.94,273.08,57.89,20.95
395.04,273.08,58.12,20.97
395.11,272.81,58.35,21.37
395.19,272.89,58.48,21.43
125.63,274.5,125.3,74.21
394.97,273.12,57.97,21.03
394.74,273.05,57.52,20.91
126.5,279.07,141.58,84.44
125.08,277.1,142.58,79.42
126.22,278.68,145.3,82.85
128.55,280.17,149.1,85.96
251.01,279.88,97.2,87.63
251.08,278.76,97.26,84.18
139.96,279.47,100.0,84.02
122.2,275.39,134.26,76.64
123.57,274.73,131.07,75.22
124.05,274.14,129.24,73.9
